lat,long,dop,DOY,CWAD20,CWAD50,CWAD80,state
43.4375,-93.6875,260,106,752.978335,1780.7768535,3175.2435474000026,MN
43.4375,-93.6875,260,122,2054.6336038,3278.1035165000003,4606.584419200001,MN
43.4375,-93.6875,260,136,3430.7286317999997,4632.276429,5517.1988784000005,MN
43.4375,-93.6875,260,153,4856.707152999999,5653.5276545,6144.815800600001,MN
43.4375,-93.6875,260,167,5484.8555442,5953.1434965,6477.374020200001,MN
43.4375,-93.6875,260,183,5688.1951844000005,6014.4384855,6624.2360229999995,MN
43.4375,-93.6875,260,197,5688.1951844000005,6022.937121,6624.961423399999,MN
43.4375,-93.8125,260,92,302.15940839999996,971.3188075,1985.5339240000035,MN
43.4375,-93.8125,260,106,831.4456664,1898.656089,3357.202353600003,MN
43.4375,-93.8125,260,122,2190.801397,3446.2828595,4740.1996192000015,MN
43.4375,-93.8125,260,136,3570.46691,4712.338895999999,5587.4287382,MN
43.4375,-93.8125,260,153,4909.1141096,5586.630848,6151.970709,MN
43.4375,-93.8125,260,167,5497.4355244,5924.482295,6364.618204400001,MN
43.4375,-93.8125,260,183,5734.6372844,5982.8690035,6396.612692400001,MN
43.4375,-93.8125,260,197,5738.429385199999,5986.430706499999,6398.302008400001,MN
43.4375,-93.9375,260,92,349.8793568,1075.007032,2088.680693600002,MN
43.4375,-93.9375,260,106,924.7454540000001,2120.274414,3228.8755602,MN
43.4375,-93.9375,260,122,2390.8909682000003,3481.6161,4636.2995406,MN
43.4375,-93.9375,260,136,3731.031584,4766.71284,5626.9526618,MN
43.4375,-93.9375,260,153,4917.1482724,5673.335771,6251.5362430000005,MN
43.4375,-93.9375,260,167,5461.7352948,5862.9852105,6460.305036,MN
43.4375,-93.9375,260,183,5686.406565,5899.15974,6532.179467800001,MN
43.4375,-93.9375,260,197,5687.529565600001,5900.837299,6532.3538046,MN
43.4375,-94.0625,260,92,367.1784458,1106.2131945,2163.9194456000023,MN
43.4375,-94.0625,260,106,969.2865156,2154.43806,3264.2985524000005,MN
43.4375,-94.0625,260,122,2432.638436,3497.889511,4657.416256800001,MN
43.4375,-94.0625,260,136,3773.3620336,4788.789348,5628.055410200001,MN
43.4375,-94.0625,260,153,4938.7722,5697.877383999999,6252.3797362,MN
43.4375,-94.0625,260,167,5441.1118206,5943.6785230000005,6467.838758,MN
43.4375,-94.0625,260,183,5677.1160938,5976.815453499999,6511.1875546,MN
43.4375,-94.0625,260,197,5677.1468666,5978.103756500001,6511.3372684000005,MN
43.4375,-95.6875,260,92,297.31032840000006,878.0281685,2292.3567196000004,MN
43.4375,-95.6875,260,106,938.2443852000001,1744.1827105,3527.4157150000005,MN
43.4375,-95.6875,260,122,2354.0139280000003,3226.255533,4785.970056000001,MN
43.4375,-95.6875,260,136,3777.0182674,4585.061855,5396.466854200001,MN
43.4375,-95.6875,260,153,4940.1878846,5590.168749500001,6052.305950200001,MN
43.4375,-95.6875,260,167,5390.8866934,5794.98221,6305.077858600001,MN
43.4375,-95.6875,260,183,5458.998708599999,5881.710779,6465.497547800001,MN
43.4375,-95.6875,260,197,5484.8645376,5881.710779,6468.499787,MN
43.4375,-95.8125,260,92,340.1286920000001,924.544254,2244.9310418,MN
43.4375,-95.8125,260,106,1045.6192962,1850.380279,2913.019454,MN
43.4375,-95.8125,260,122,2497.5686914,3270.6482025,4156.997056800001,MN
43.4375,-95.8125,260,136,3672.2062316,4307.742373,5127.1831886,MN
43.4375,-95.8125,260,153,4424.5194366000005,5278.304228,5927.2568782,MN
43.4375,-95.8125,260,167,5010.338828600001,5539.3428795,6264.3449866,MN
43.4375,-95.8125,260,183,5210.3043828,5616.2874555,6460.7124275999995,MN
43.4375,-95.8125,260,197,5231.7750508,5616.2874555,6463.8462232,MN
43.5625,-91.1875,260,92,316.3361444,825.6775475,2056.373272800001,MN
43.5625,-91.1875,260,106,819.6260714,1719.7410065,3008.662283000003,MN
43.5625,-91.1875,260,122,2030.2376342000002,3178.7875525,4555.145146000002,MN
43.5625,-91.1875,260,136,3607.1135747999997,4510.8793005,5813.2777326,MN
43.5625,-91.1875,260,153,5006.810335,5693.2183805,6363.5549626,MN
43.5625,-91.1875,260,167,5644.8634002,6121.046512000001,6607.503479600001,MN
43.5625,-91.1875,260,183,5861.0786024,6183.642593500001,6683.7109736,MN
43.5625,-91.1875,260,197,5867.2984066,6222.342801000001,6688.646832,MN
43.5625,-91.3125,260,92,320.75714060000007,909.253712,2100.2558962000016,MN
43.5625,-91.3125,260,106,830.9416739999999,1835.4570469999999,2980.627624400002,MN
43.5625,-91.3125,260,122,2059.1572692,3078.4702614999997,3879.123703200001,MN
43.5625,-91.3125,260,136,3152.2326374000004,3875.358795,4357.8455308,MN
43.5625,-91.3125,260,153,3788.8178078,4485.0559765,4792.6304988,MN
43.5625,-91.3125,260,167,4195.434663,4784.4395455,4956.895705,MN
43.5625,-91.3125,260,183,4423.8780144,4849.290772,5058.8642682,MN
43.5625,-91.3125,260,197,4483.651895000001,4849.2911365,5061.2922914,MN
43.5625,-91.4375,260,92,240.334237,832.321117,1911.9848342000014,MN
43.5625,-91.4375,260,106,656.8507462,1727.5579775,2856.267928000003,MN
43.5625,-91.4375,260,122,1851.025647,3110.2326565,4029.744848600001,MN
43.5625,-91.4375,260,136,3242.8112098,4040.0620955,4744.4730826000005,MN
43.5625,-91.4375,260,153,4128.5531526,4727.039812999999,5330.9603988,MN
43.5625,-91.4375,260,167,4550.3050002,5101.7119305,5475.054113800001,MN
43.5625,-91.4375,260,183,4819.356031400001,5245.09624,5519.7056096,MN
43.5625,-91.4375,260,197,4878.816439,5245.0966665,5519.7063728,MN
43.5625,-91.5625,260,92,206.2081952,696.554672,1725.9865288000015,MN
43.5625,-91.5625,260,106,575.5064898,1551.1478315,2675.1991400000024,MN
43.5625,-91.5625,260,122,1675.1137018000002,2953.686364,3895.322964800002,MN
43.5625,-91.5625,260,136,3120.4805294,3915.6757305,4709.8973664,MN
43.5625,-91.5625,260,153,4088.6510536,4697.9720145,5233.227007199999,MN
43.5625,-91.5625,260,167,4503.820823200001,5084.0773955,5493.9268250000005,MN
43.5625,-91.5625,260,183,4795.762652,5308.6751294999995,5508.1803984,MN
43.5625,-91.5625,260,197,4831.089051,5330.382897,5508.4522736,MN
43.5625,-91.6875,260,92,181.0629996,599.7419970000001,1582.7784358000017,MN
43.5625,-91.6875,260,106,530.1243228000001,1420.2151965,2551.1504790000026,MN
43.5625,-91.6875,260,122,1552.207315,2825.2406105,3816.8041808000016,MN
43.5625,-91.6875,260,136,2993.4416496,3852.8667640000003,4665.9862552,MN
43.5625,-91.6875,260,153,4078.1347892000003,4675.092997,5131.566586800001,MN
43.5625,-91.6875,260,167,4541.8024228,5064.306315,5423.9297228,MN
43.5625,-91.6875,260,183,4839.2162536,5303.8363525,5505.9366364,MN
43.5625,-91.6875,260,197,4859.565258799999,5330.321866,5506.1085228,MN
43.5625,-91.8125,260,92,178.34605799999997,565.2367775,1506.6018422000018,MN
43.5625,-91.8125,260,106,514.7515508,1360.6757739999998,2481.540461800003,MN
43.5625,-91.8125,260,122,1496.2446372,2778.9891765,4037.0037164000028,MN
43.5625,-91.8125,260,136,3011.049304,3988.6790085000002,5045.517093600001,MN
43.5625,-91.8125,260,153,4230.530235,4975.249499,5910.850272000001,MN
43.5625,-91.8125,260,167,5002.2861676,5490.4073785,6105.039881799999,MN
43.5625,-91.8125,260,183,5297.1773058,5651.097698,6137.5167768,MN
43.5625,-91.8125,260,197,5304.8428446,5667.6356479999995,6137.5167768,MN
43.5625,-91.9375,260,92,165.16898600000002,531.0404020000001,1431.2239608000016,MN
43.5625,-91.9375,260,106,482.3017666,1273.379118,2393.7897220000027,MN
43.5625,-91.9375,260,122,1403.7761392,2673.094229,3944.1261214000024,MN
43.5625,-91.9375,260,136,2929.2480752,3870.9378255,5034.137178600001,MN
43.5625,-91.9375,260,153,4171.5118594000005,4920.532931,5894.0137332,MN
43.5625,-91.9375,260,167,4857.9429854,5440.4183195000005,6084.9185526,MN
43.5625,-91.9375,260,183,5230.8158276,5637.344939,6095.3133702,MN
43.5625,-91.9375,260,197,5288.9221482,5653.287845,6095.3133702,MN
43.5625,-92.0625,260,92,161.8381084,550.912819,1431.9060706000016,MN
43.5625,-92.0625,260,106,481.2648806000001,1293.030534,2400.049840000003,MN
43.5625,-92.0625,260,122,1396.6682108,2681.6108864999997,3921.2152904000022,MN
43.5625,-92.0625,260,136,2947.6866668000002,3940.3163889999996,4817.451705400001,MN
43.5625,-92.0625,260,153,4159.793731600001,4937.166507,5541.9692068,MN
43.5625,-92.0625,260,167,4884.9699722,5363.703520499999,5878.963445,MN
43.5625,-92.0625,260,183,5190.1399106,5621.8448,5966.2373278000005,MN
43.5625,-92.0625,260,197,5204.8685222,5656.277856500001,5966.2406278,MN
43.5625,-92.1875,260,92,158.7817778,562.389017,1421.7147618000015,MN
43.5625,-92.1875,260,106,475.53258220000004,1278.9433635,2398.443877000003,MN
43.5625,-92.1875,260,122,1392.6173878,2686.352202,3958.8524380000026,MN
43.5625,-92.1875,260,136,2976.2635258,3908.5585874999997,5045.3341268,MN
43.5625,-92.1875,260,153,4134.2172052,4944.178741,5878.7013592,MN
43.5625,-92.1875,260,167,4861.356484600001,5465.5945845,6049.570746,MN
43.5625,-92.1875,260,183,5201.4523302,5649.168265,6111.3703258000005,MN
43.5625,-92.1875,260,197,5211.0391988,5660.245757000001,6111.3703258000005,MN
43.5625,-92.3125,260,92,153.59090819999997,558.8027855,1402.3127444000015,MN
43.5625,-92.3125,260,106,465.88761000000005,1294.532143,2385.652477000003,MN
43.5625,-92.3125,260,122,1392.2533392,2719.2277805000003,4022.3573508000027,MN
43.5625,-92.3125,260,136,2996.3100918,4186.008048,5224.013261200002,MN
43.5625,-92.3125,260,153,4622.706458799999,5382.154522,6138.230246,MN
43.5625,-92.3125,260,167,5368.3188114,5919.1302909999995,6558.3810756,MN
43.5625,-92.3125,260,183,5701.6714188000005,6085.2988829999995,6665.280377200001,MN
43.5625,-92.3125,260,197,5706.5888216,6117.05507,6665.280377200001,MN
43.5625,-92.4375,260,92,152.7954026,547.268139,1368.2579388000017,MN
43.5625,-92.4375,260,106,453.1169372,1292.7485275,2332.161757800003,MN
43.5625,-92.4375,260,122,1399.5786286000002,2705.5781035,4006.700368400003,MN
43.5625,-92.4375,260,136,2957.4330112000002,4151.498944,5165.725748400002,MN
43.5625,-92.4375,260,153,4586.5601844,5326.2405995,6082.9963476,MN
43.5625,-92.4375,260,167,5311.1460916,5868.146940500001,6507.630851000001,MN
43.5625,-92.4375,260,183,5647.4665798000005,6042.418287,6613.2886498,MN
43.5625,-92.4375,260,197,5652.5796092,6081.310307,6613.4871826,MN
43.5625,-92.5625,260,92,143.5223176,507.37131450000004,1278.0860014000018,MN
43.5625,-92.5625,260,106,415.68845440000007,1220.3118785000001,2212.5761132000034,MN
43.5625,-92.5625,260,122,1362.4390266,2618.449248,3913.685894600003,MN
43.5625,-92.5625,260,136,2868.249413,4100.8846655,5050.103351000002,MN
43.5625,-92.5625,260,153,4513.844534,5271.520778,5990.803769599999,MN
43.5625,-92.5625,260,167,5275.5173202,5818.1814015,6427.9233272,MN
43.5625,-92.5625,260,183,5650.2288908,5983.1653465,6538.389136,MN
43.5625,-92.5625,260,197,5656.491052,5997.4031915,6538.760615200001,MN
43.5625,-92.6875,260,92,156.9070758,543.4239600000001,1343.0455922000021,MN
43.5625,-92.6875,260,106,457.962577,1282.9485705,2297.6445628000033,MN
43.5625,-92.6875,260,122,1461.792887,2725.5679710000004,3889.4437600000015,MN
43.5625,-92.6875,260,136,2949.0753912,4177.42377,4973.066434,MN
43.5625,-92.6875,260,153,4609.8364546,5305.0543115,5972.3468723999995,MN
43.5625,-92.6875,260,167,5340.1690212,5702.6936785,6430.8314186,MN
43.5625,-92.6875,260,183,5505.7226506,5980.6469099999995,6525.449686,MN
43.5625,-92.6875,260,197,5525.1997734,6012.8378525,6525.6352692,MN
43.5625,-92.8125,260,92,186.27389680000002,638.1769395,1509.3322354000024,MN
43.5625,-92.8125,260,106,551.5304102,1454.453271,2475.5901746000036,MN
43.5625,-92.8125,260,122,1650.4283844000001,2963.3188585,4054.528947400002,MN
43.5625,-92.8125,260,136,3119.5279926000003,4379.0390615,5118.8405564,MN
43.5625,-92.8125,260,153,4722.4628868,5415.735848,6004.538664,MN
43.5625,-92.8125,260,167,5411.709201199999,5824.8070845,6418.957843599999,MN
43.5625,-92.8125,260,183,5547.7725876,5992.967774000001,6550.745417800001,MN
43.5625,-92.8125,260,197,5551.9702965999995,6030.412474500001,6550.756881000001,MN
43.5625,-92.9375,260,92,208.71548040000002,719.1602415,1611.901800800003,MN
43.5625,-92.9375,260,106,621.8535006,1576.7588660000001,2556.4612570000027,MN
43.5625,-92.9375,260,122,1788.7750866000001,2971.5142754999997,3882.7605024000018,MN
43.5625,-92.9375,260,136,3180.3534194000003,3985.0455915000002,4578.156406800001,MN
43.5625,-92.9375,260,153,4290.8945384,4835.4029415,5098.904365599999,MN
43.5625,-92.9375,260,167,4789.5842696,5111.539288,5350.1198939999995,MN
43.5625,-92.9375,260,183,5000.0641484,5216.679279,5398.755313600001,MN
43.5625,-92.9375,260,197,5012.4760276,5251.063679,5414.9724454,MN
43.5625,-93.0625,260,92,210.39372500000002,769.7558260000001,1575.037546000003,MN
43.5625,-93.0625,260,106,635.4136008,1590.1851065,2683.128326600003,MN
43.5625,-93.0625,260,122,1829.1259942000002,3044.45927,4276.841217200003,MN
43.5625,-93.0625,260,136,3304.8792514,4498.1653885,5321.592542800002,MN
43.5625,-93.0625,260,153,4790.1063838,5455.0784645,6079.858278400001,MN
43.5625,-93.0625,260,167,5428.1132442,5944.176066,6480.2634180000005,MN
43.5625,-93.0625,260,183,5652.0692582,5998.669014499999,6610.59266,MN
43.5625,-93.0625,260,197,5652.0699014,6007.5714505,6610.59266,MN
43.5625,-93.1875,260,92,199.7383578,738.403626,1539.760939000003,MN
43.5625,-93.1875,260,106,608.5823478,1530.6048544999999,2646.829245600003,MN
43.5625,-93.1875,260,122,1783.0433416,3004.693604,4232.888369800003,MN
43.5625,-93.1875,260,136,3250.7191106,4396.113997500001,5271.9279866000015,MN
43.5625,-93.1875,260,153,4732.5114068,5397.486500999999,6022.462090800001,MN
43.5625,-93.1875,260,167,5374.579899,5911.9380295,6406.722151399999,MN
43.5625,-93.1875,260,183,5627.056699,5991.2191265,6521.6016892,MN
43.5625,-93.1875,260,197,5640.534387799999,5991.505927,6522.8390813999995,MN
43.5625,-93.3125,260,92,216.74399019999998,783.198864,1598.7877464000032,MN
43.5625,-93.3125,260,106,662.9103378,1602.861396,2692.511744600002,MN
43.5625,-93.3125,260,122,1884.4989072,3090.3279359999997,4121.489701400001,MN
43.5625,-93.3125,260,136,3264.9201624,4162.447072499999,4885.9091242,MN
43.5625,-93.3125,260,153,4527.536221200001,5031.9735325,5576.6006486,MN
43.5625,-93.3125,260,167,5039.7765636,5348.324724,5767.945118000001,MN
43.5625,-93.3125,260,183,5129.0490064000005,5512.458462,5815.207924,MN
43.5625,-93.3125,260,197,5139.845378399999,5514.942591999999,5815.2080662,MN
43.5625,-93.4375,260,92,200.2045094,737.3825545,1514.553171800003,MN
43.5625,-93.4375,260,106,630.2947408000001,1539.4704245,2686.602563200003,MN
43.5625,-93.4375,260,122,1826.2950323999999,3028.3840995,4230.890974200001,MN
43.5625,-93.4375,260,136,3277.4497308000005,4414.8693195,5234.713574600001,MN
43.5625,-93.4375,260,153,4787.8910042,5434.7913255,5987.6082604,MN
43.5625,-93.4375,260,167,5426.598251,5874.3569245,6398.3382526000005,MN
43.5625,-93.4375,260,183,5603.234516400001,5968.992416,6458.3535102000005,MN
43.5625,-93.4375,260,197,5603.234516400001,5978.8264245,6468.111382200001,MN
43.5625,-93.5625,260,92,211.9270652,746.3635730000001,1577.2061458000035,MN
43.5625,-93.5625,260,106,647.816685,1567.261775,2794.1326040000026,MN
43.5625,-93.5625,260,122,1857.0319433999998,3076.1195945,4303.776730000001,MN
43.5625,-93.5625,260,136,3312.9662707999996,4454.2940475,5283.644503,MN
43.5625,-93.5625,260,153,4814.6558934,5462.5768545,6003.3905404,MN
43.5625,-93.5625,260,167,5447.4352168,5888.4930915,6414.5250658,MN
43.5625,-93.5625,260,183,5642.727488,5980.070965,6515.0077984,MN
43.5625,-93.5625,260,197,5642.7281448,5989.063157500001,6515.0077984,MN
43.5625,-93.6875,260,92,238.5183436,803.708315,1685.1475292000032,MN
43.5625,-93.6875,260,106,713.4287946,1677.0663135,2893.4628576000014,MN
43.5625,-93.6875,260,122,1980.2082937999999,3186.3290975,4279.4808954,MN
43.5625,-93.6875,260,136,3388.0081710000004,4554.6686545,5166.799238800001,MN
43.5625,-93.6875,260,153,4863.0338758,5530.486419999999,6039.795398800001,MN
43.5625,-93.6875,260,167,5427.668327400001,5947.958467500001,6351.4801336,MN
43.5625,-93.6875,260,183,5613.2435334,6015.5496625,6525.537898,MN
43.5625,-93.6875,260,197,5621.166114200001,6027.7443055,6539.0776338000005,MN
43.5625,-93.8125,260,92,290.7847746,1000.355025,1918.0064460000037,MN
43.5625,-93.8125,260,106,810.5229244,1844.779544,3266.880172400003,MN
43.5625,-93.8125,260,122,2158.7048379999997,3390.933006,4663.480718600002,MN
43.5625,-93.8125,260,136,3573.8867546,4722.576039,5522.2122813999995,MN
43.5625,-93.8125,260,153,4922.623375200001,5681.0885655,6153.7305448,MN
43.5625,-93.8125,260,167,5507.9009805999995,5957.2490689999995,6442.814686399999,MN
43.5625,-93.8125,260,183,5692.325334200001,6026.0103585,6615.205861,MN
43.5625,-93.8125,260,197,5696.6644206,6029.7862995,6618.2896464000005,MN
43.5625,-93.9375,260,92,323.76654340000005,1041.4869755,1973.5956110000022,MN
43.5625,-93.9375,260,106,891.3473481999999,1930.4671695,3000.377798800001,MN
43.5625,-93.9375,260,122,2285.4133352,3369.8213555,4448.119802200001,MN
43.5625,-93.9375,260,136,3676.6467924000003,4747.796071,5453.206149800001,MN
43.5625,-93.9375,260,153,4918.7283404,5682.8265114999995,6146.0701902,MN
43.5625,-93.9375,260,167,5440.9889376,5865.495161999999,6424.6899488,MN
43.5625,-93.9375,260,183,5664.6973368,5879.868469,6484.705566800001,MN
43.5625,-93.9375,260,197,5667.381846600001,5881.756603,6485.648732000001,MN
43.5625,-94.0625,260,92,352.9502742,1006.2982195,2093.302277600002,MN
43.5625,-94.0625,260,106,962.4771926000001,1906.7043680000002,3090.624444400001,MN
43.5625,-94.0625,260,122,2368.1023952,3348.3022335,4496.896935600002,MN
43.5625,-94.0625,260,136,3761.0161042,4670.062666,5434.3089818,MN
43.5625,-94.0625,260,153,4933.3450428,5595.0640155,6135.3337335999995,MN
43.5625,-94.0625,260,167,5424.0095412,5714.212379500001,6426.8408128,MN
43.5625,-94.0625,260,183,5574.6295310000005,5839.002265499999,6458.470776,MN
43.5625,-94.0625,260,197,5574.663965000001,5842.426697999999,6458.6161554,MN
43.5625,-94.1875,260,92,353.4160886,1069.730118,2154.069479400002,MN
43.5625,-94.1875,260,106,977.2442558,1951.7147435,3098.017237000001,MN
43.5625,-94.1875,260,122,2376.0550146,3397.0328975,4486.307852000001,MN
43.5625,-94.1875,260,136,3766.2790170000003,4718.347935,5456.7673104000005,MN
43.5625,-94.1875,260,153,4939.0300824000005,5701.827455,6126.117808000001,MN
43.5625,-94.1875,260,167,5376.100075599999,5916.4431205,6377.708969200001,MN
43.5625,-94.1875,260,183,5643.212748399999,5921.1858305000005,6429.901674000001,MN
43.5625,-94.1875,260,197,5643.232275799999,5922.5691035,6430.064895,MN
43.5625,-94.3125,260,92,318.53220680000004,941.9749085,2073.087535800002,MN
43.5625,-94.3125,260,106,888.9212314,1775.668969,2937.640619000001,MN
43.5625,-94.3125,260,122,2285.1881876,3232.1641345,4343.937393200002,MN
43.5625,-94.3125,260,136,3682.0973576,4557.7650969999995,5336.0977278,MN
43.5625,-94.3125,260,153,4917.0284012,5646.5950715,6034.1747482,MN
43.5625,-94.3125,260,167,5306.9990774,5894.4302615,6306.5622326,MN
43.5625,-94.3125,260,183,5605.4000246,5898.6251815,6412.4018852,MN
43.5625,-94.3125,260,197,5619.131050400001,5900.7845125,6413.3515444,MN
43.5625,-94.4375,260,92,300.79367220000006,873.650452,2027.365943400002,MN
43.5625,-94.4375,260,106,847.8881862000001,1691.8132865,2876.4894764000014,MN
43.5625,-94.4375,260,122,2241.8768124000003,3144.152022,4287.208749800002,MN
43.5625,-94.4375,260,136,3645.9624016000002,4498.8042735,5305.336152600001,MN
43.5625,-94.4375,260,153,4904.095287,5615.9426045,5968.051692399999,MN
43.5625,-94.4375,260,167,5312.1623158,5841.157467,6241.054960400001,MN
43.5625,-94.4375,260,183,5628.217814199999,5852.150957,6411.6890192,MN
43.5625,-94.4375,260,197,5631.5173854,5857.960183499999,6412.88444,MN
43.5625,-94.5625,260,92,270.60082100000005,788.2873095,1939.242050800002,MN
43.5625,-94.5625,260,106,782.7678548,1555.3145555,3250.541087000002,MN
43.5625,-94.5625,260,122,2182.3180228,3088.7143025,4573.082868400001,MN
43.5625,-94.5625,260,136,3628.9756302,4453.5513425,5218.5738944,MN
43.5625,-94.5625,260,153,4937.0265774,5541.0025175,5940.2692806000005,MN
43.5625,-94.5625,260,167,5423.1350466,5843.040849999999,6318.4963092,MN
43.5625,-94.5625,260,183,5624.1163686,5862.255095500001,6418.2458102,MN
43.5625,-94.5625,260,197,5633.5154854,5869.856682,6418.2458102,MN
43.5625,-94.6875,260,92,258.13591940000003,746.911436,1915.6175844000022,MN
43.5625,-94.6875,260,106,759.7032568000001,1498.9451445,3166.901548000001,MN
43.5625,-94.6875,260,122,2148.102867,3005.82463,4465.451216800002,MN
43.5625,-94.6875,260,136,3594.684383,4371.6474875,5157.7378602,MN
43.5625,-94.6875,260,153,4919.6293026,5492.069582,5904.5548006,MN
43.5625,-94.6875,260,167,5297.8792373999995,5765.5879695,6276.769169,MN
43.5625,-94.6875,260,183,5571.554935,5801.2196245,6380.2349696,MN
43.5625,-94.6875,260,197,5591.5790084,5805.413737,6380.2349696,MN
43.5625,-94.8125,260,92,254.12950260000002,727.8093765,1962.9349628000018,MN
43.5625,-94.8125,260,106,775.0343990000001,1492.8313325,3213.233998200001,MN
43.5625,-94.8125,260,122,2119.0849388,2964.173772,4466.9630414,MN
43.5625,-94.8125,260,136,3598.0296454000004,4321.403716500001,5201.911585,MN
43.5625,-94.8125,260,153,4889.172610199999,5492.331051499999,5855.927550800001,MN
43.5625,-94.8125,260,167,5242.3799058,5799.009289,6258.6635448,MN
43.5625,-94.8125,260,183,5563.8506612,5820.290632,6377.650054599999,MN
43.5625,-94.8125,260,197,5564.1504302,5828.045535,6377.650054599999,MN
43.5625,-94.9375,260,92,281.3549684000001,788.2270805,2145.4289782000014,MN
43.5625,-94.9375,260,106,881.5797090000001,1668.9818045,3434.2372620000015,MN
43.5625,-94.9375,260,122,2271.8576682000003,3174.813782,4765.430884200001,MN
43.5625,-94.9375,260,136,3717.4820538,4471.771224,5431.811616200001,MN
