Count,key
10.0,OH298859_41.9375N_80.6875W.wdb.xml_39007
2.0,OH298908_41.9375N_80.6875W.wdb.xml_39007
98.0,OH298905_41.9375N_80.6875W.wdb.xml_39007
11.0,OH298913_41.9375N_80.6875W.wdb.xml_39007
2.0,OH298900_41.9375N_80.6875W.wdb.xml_39007
57.0,OH298919_41.8125N_80.5625W.wdb.xml_39007
6021.0,OH298063_41.8125N_80.6875W.wdb.xml_39007
1404.0,OH298884_41.8125N_80.6875W.wdb.xml_39007
1.0,OH298900_41.8125N_80.5625W.wdb.xml_39007
2.0,OH298901_41.8125N_80.5625W.wdb.xml_39007
39.0,OH298874_41.8125N_80.5625W.wdb.xml_39007
165.0,OH298929_41.8125N_80.6875W.wdb.xml_39007
136.0,OH298932_41.8125N_80.5625W.wdb.xml_39007
15.0,OH298923_41.8125N_80.5625W.wdb.xml_39007
52.0,OH298864_41.8125N_80.5625W.wdb.xml_39007
34.0,OH298860_41.8125N_80.5625W.wdb.xml_39007
12682.0,OH298905_41.8125N_80.6875W.wdb.xml_39007
390.0,OH298915_41.8125N_80.5625W.wdb.xml_39007
62.0,OH298859_41.8125N_80.5625W.wdb.xml_39007
86.0,OH298879_41.9375N_80.8125W.wdb.xml_39007
13.0,OH319843_41.8125N_80.5625W.wdb.xml_39007
107.0,OH298916_41.8125N_80.6875W.wdb.xml_39007
216.0,OH298916_41.8125N_80.5625W.wdb.xml_39007
2.0,OH298904_41.9375N_80.8125W.wdb.xml_39007
185.0,OH298873_41.8125N_80.6875W.wdb.xml_39007
91.0,OH298915_41.8125N_80.6875W.wdb.xml_39007
1.0,OH298908_41.9375N_80.8125W.wdb.xml_39007
8.0,OH298874_41.8125N_80.6875W.wdb.xml_39007
1.0,OH298921_41.8125N_80.6875W.wdb.xml_39007
22.0,OH298872_41.8125N_80.6875W.wdb.xml_39007
14.0,OH319843_41.8125N_80.6875W.wdb.xml_39007
1117.0,OH298913_41.8125N_80.6875W.wdb.xml_39007
89.0,OH298932_41.8125N_80.6875W.wdb.xml_39007
1.0,OH298889_41.9375N_80.8125W.wdb.xml_39007
2.0,OH298880_41.9375N_80.8125W.wdb.xml_39007
160.0,OH298923_41.8125N_80.6875W.wdb.xml_39007
185.0,OH298909_41.8125N_80.8125W.wdb.xml_39007
6.0,OH298893_41.8125N_80.5625W.wdb.xml_39007
3.0,OH298880_41.8125N_80.8125W.wdb.xml_39007
26.0,OH298904_41.8125N_80.5625W.wdb.xml_39007
28.0,OH319843_41.8125N_80.8125W.wdb.xml_39007
2.0,OH298875_41.8125N_80.6875W.wdb.xml_39007
900.0,OH298879_41.8125N_80.8125W.wdb.xml_39007
4.0,OH298875_41.8125N_80.5625W.wdb.xml_39007
362.0,OH298916_41.8125N_80.8125W.wdb.xml_39007
1.0,OH298857_41.9375N_80.9375W.wdb.xml_39007
5360.0,OH298063_41.8125N_80.8125W.wdb.xml_39007
43.0,OH298874_41.8125N_80.8125W.wdb.xml_39007
10.0,OH298924_41.8125N_80.8125W.wdb.xml_39007
106.0,OH298919_41.8125N_80.8125W.wdb.xml_39007
9.0,OH298891_41.8125N_80.8125W.wdb.xml_39007
288.0,OH298873_41.8125N_80.8125W.wdb.xml_39007
79.0,OH298918_41.8125N_80.6875W.wdb.xml_39007
110.0,OH298915_41.8125N_80.8125W.wdb.xml_39007
11.0,OH298918_41.8125N_80.5625W.wdb.xml_39007
2.0,OH298911_41.8125N_80.6875W.wdb.xml_39007
18.0,OH298891_41.8125N_80.5625W.wdb.xml_39007
88.0,OH298904_41.8125N_80.8125W.wdb.xml_39007
32.0,OH298904_41.8125N_80.6875W.wdb.xml_39007
5510.0,OH298905_41.8125N_80.8125W.wdb.xml_39007
5.0,OH298925_41.8125N_80.8125W.wdb.xml_39007
1010.0,OH298884_41.8125N_80.8125W.wdb.xml_39007
2.0,OH298891_41.8125N_80.6875W.wdb.xml_39007
108.0,OH298930_41.8125N_80.8125W.wdb.xml_39007
10.0,OH298902_41.8125N_80.8125W.wdb.xml_39007
82.0,OH298859_41.8125N_80.8125W.wdb.xml_39007
2.0,OH298878_41.8125N_80.8125W.wdb.xml_39007
483.0,OH298879_41.8125N_80.9375W.wdb.xml_39007
61.0,OH298929_41.8125N_80.8125W.wdb.xml_39007
7.0,OH298860_41.8125N_80.6875W.wdb.xml_39007
7.0,OH298859_41.8125N_80.6875W.wdb.xml_39007
7.0,OH298919_41.8125N_80.6875W.wdb.xml_39007
72.0,OH298888_41.8125N_80.8125W.wdb.xml_39007
15.0,OH298867_41.8125N_80.6875W.wdb.xml_39007
63.0,OH298897_41.8125N_80.8125W.wdb.xml_39007
49.0,OH298922_41.8125N_80.8125W.wdb.xml_39007
29.0,OH298923_41.8125N_80.8125W.wdb.xml_39007
2433.0,OH298063_41.8125N_80.9375W.wdb.xml_39007
7.0,OH298889_41.8125N_80.5625W.wdb.xml_39007
5.0,OH298892_41.8125N_80.5625W.wdb.xml_39007
75.0,OH298922_41.8125N_80.9375W.wdb.xml_39007
4.0,OH298880_41.8125N_80.9375W.wdb.xml_39007
30.0,OH278182_41.8125N_80.5625W.wdb.xml_39007
1.0,OH298877_41.8125N_80.8125W.wdb.xml_39007
831.0,OH298884_41.8125N_80.9375W.wdb.xml_39007
58.0,OH298892_41.8125N_80.6875W.wdb.xml_39007
3.0,OH298889_41.8125N_80.6875W.wdb.xml_39007
41.0,OH298923_41.8125N_80.9375W.wdb.xml_39007
4.0,OH298876_41.8125N_80.8125W.wdb.xml_39007
44.0,OH298864_41.8125N_80.6875W.wdb.xml_39007
52.0,OH298913_41.8125N_80.9375W.wdb.xml_39007
1.0,OH298890_41.8125N_80.5625W.wdb.xml_39007
113.0,OH298897_41.8125N_80.9375W.wdb.xml_39007
121.0,OH298909_41.8125N_80.9375W.wdb.xml_39007
124.0,OH298888_41.8125N_80.9375W.wdb.xml_39007
108.0,OH298864_41.8125N_80.8125W.wdb.xml_39007
37.0,OH298929_41.8125N_80.9375W.wdb.xml_39007
5.0,OH298919_41.8125N_80.9375W.wdb.xml_39007
20.0,OH298932_41.8125N_80.8125W.wdb.xml_39007
39.0,OH298860_41.8125N_80.8125W.wdb.xml_39007
205.0,OH298913_41.8125N_80.8125W.wdb.xml_39007
5.0,OH286789_41.8125N_81.0625W.wdb.xml_39085
198.0,OH298900_41.8125N_80.9375W.wdb.xml_39007
389.0,OH298918_41.8125N_80.8125W.wdb.xml_39007
7.0,OH298901_41.8125N_80.9375W.wdb.xml_39007
1.0,OH298921_41.8125N_80.9375W.wdb.xml_39007
5.0,OH298876_41.8125N_80.9375W.wdb.xml_39007
77.0,OH298889_41.8125N_80.8125W.wdb.xml_39007
21.0,OH298890_41.8125N_80.6875W.wdb.xml_39007
256.0,OH286811_41.8125N_81.0625W.wdb.xml_39085
171.0,OH286842_41.8125N_81.0625W.wdb.xml_39085
111.0,OH286832_41.8125N_81.0625W.wdb.xml_39085
34.0,OH286796_41.8125N_81.0625W.wdb.xml_39085
19.0,OH319843_41.8125N_80.9375W.wdb.xml_39007
7.0,OH286792_41.8125N_81.0625W.wdb.xml_39085
2.0,OH298908_41.8125N_80.9375W.wdb.xml_39007
1.0,OH286855_41.8125N_81.0625W.wdb.xml_39085
6.0,OH286828_41.8125N_81.0625W.wdb.xml_39085
3.0,OH298867_41.8125N_80.8125W.wdb.xml_39007
18.0,OH298894_41.8125N_80.9375W.wdb.xml_39007
31.0,OH298932_41.8125N_80.9375W.wdb.xml_39007
98.0,OH298873_41.8125N_80.9375W.wdb.xml_39007
36.0,OH298872_41.8125N_80.9375W.wdb.xml_39007
1.0,OH298898_41.8125N_80.9375W.wdb.xml_39007
26.0,OH298915_41.8125N_80.9375W.wdb.xml_39007
1.0,OH298926_41.8125N_80.9375W.wdb.xml_39007
4.0,OH298875_41.8125N_80.9375W.wdb.xml_39007
1197.0,OH298905_41.8125N_80.9375W.wdb.xml_39007
73.0,OH298916_41.8125N_80.9375W.wdb.xml_39007
2.0,OH298911_41.8125N_80.9375W.wdb.xml_39007
73.0,OH286818_41.8125N_81.0625W.wdb.xml_39085
108.0,OH298872_41.8125N_80.8125W.wdb.xml_39007
1.0,OH298909_41.8125N_80.9375W.wdb.xml_39085
17.0,OH298858_41.8125N_80.8125W.wdb.xml_39007
78.0,OH298903_41.8125N_80.9375W.wdb.xml_39007
1.0,OH298909_41.8125N_81.0625W.wdb.xml_39085
27.0,OH298902_41.8125N_80.9375W.wdb.xml_39007
9112.0,OH298905_41.6875N_80.5625W.wdb.xml_39007
46.0,OH286791_41.8125N_81.0625W.wdb.xml_39085
4677.0,OH298063_41.6875N_80.5625W.wdb.xml_39007
1172.0,OH298913_41.6875N_80.5625W.wdb.xml_39007
1057.0,OH298884_41.6875N_80.5625W.wdb.xml_39007
179.0,OH298915_41.6875N_80.5625W.wdb.xml_39007
12.0,OH298893_41.6875N_80.5625W.wdb.xml_39007
628.0,OH298873_41.6875N_80.5625W.wdb.xml_39007
201.0,OH298919_41.6875N_80.5625W.wdb.xml_39007
124.0,OH298916_41.6875N_80.5625W.wdb.xml_39007
595.0,OH298929_41.6875N_80.5625W.wdb.xml_39007
10.0,OH298918_41.6875N_80.5625W.wdb.xml_39007
8.0,OH278182_41.8125N_80.9375W.wdb.xml_39007
15.0,OH298888_41.8125N_81.0625W.wdb.xml_39085
262.0,OH286840_41.8125N_81.0625W.wdb.xml_39085
3.0,OH298853_41.8125N_81.0625W.wdb.xml_39085
1.0,OH298853_41.8125N_81.0625W.wdb.xml_39007
3.0,OH298853_41.8125N_80.9375W.wdb.xml_39007
88.0,OH286831_41.8125N_81.0625W.wdb.xml_39085
1.0,OH298888_41.8125N_81.0625W.wdb.xml_39007
15020.0,OH298905_41.6875N_80.6875W.wdb.xml_39007
190.0,OH286846_41.8125N_81.0625W.wdb.xml_39085
101.0,OH286848_41.8125N_81.0625W.wdb.xml_39085
4454.0,OH298913_41.6875N_80.6875W.wdb.xml_39007
6772.0,OH298063_41.6875N_80.6875W.wdb.xml_39007
415.0,OH298918_41.8125N_80.9375W.wdb.xml_39007
138.0,OH298890_41.8125N_80.9375W.wdb.xml_39007
6.0,OH298890_41.6875N_80.5625W.wdb.xml_39007
1.0,OH298892_41.6875N_80.5625W.wdb.xml_39007
1.0,OH298061_41.8125N_80.9375W.wdb.xml_39007
1029.0,OH298914_41.8125N_80.9375W.wdb.xml_39007
2.0,OH286826_41.8125N_81.0625W.wdb.xml_39085
258.0,OH298874_41.6875N_80.5625W.wdb.xml_39007
39.0,OH298885_41.8125N_80.9375W.wdb.xml_39007
87.0,OH286817_41.8125N_81.0625W.wdb.xml_39085
56.0,OH298859_41.6875N_80.5625W.wdb.xml_39007
350.0,OH298929_41.6875N_80.6875W.wdb.xml_39007
74.0,OH286842_41.8125N_81.1875W.wdb.xml_39085
307.0,OH286795_41.8125N_81.0625W.wdb.xml_39085
1.0,OH298922_41.8125N_81.0625W.wdb.xml_39007
58.0,OH298890_41.8125N_80.8125W.wdb.xml_39007
1.0,OH286793_41.8125N_81.1875W.wdb.xml_39085
265.0,OH286826_41.8125N_81.1875W.wdb.xml_39085
3.0,OH298879_41.8125N_81.0625W.wdb.xml_39007
14.0,OH298859_41.8125N_80.9375W.wdb.xml_39007
1831.0,OH298862_41.6875N_80.5625W.wdb.xml_39007
118.0,OH286794_41.8125N_81.0625W.wdb.xml_39085
132.0,OH298866_41.8125N_80.8125W.wdb.xml_39007
596.0,OH298884_41.6875N_80.6875W.wdb.xml_39007
106.0,OH298932_41.6875N_80.5625W.wdb.xml_39007
630.0,OH298861_41.6875N_80.5625W.wdb.xml_39007
19.0,OH286811_41.8125N_81.1875W.wdb.xml_39085
5.0,OH298894_41.8125N_80.8125W.wdb.xml_39007
7.0,OH286843_41.8125N_81.0625W.wdb.xml_39085
5876.0,OH298928_41.6875N_80.5625W.wdb.xml_39007
4.0,OH298922_41.8125N_80.9375W.wdb.xml_39085
7156.0,OH298063_41.6875N_80.8125W.wdb.xml_39007
9268.0,OH298905_41.6875N_80.8125W.wdb.xml_39007
1.0,OH298063_41.8125N_80.9375W.wdb.xml_39085
4.0,OH298870_41.8125N_80.9375W.wdb.xml_39007
1.0,OH298924_41.8125N_80.9375W.wdb.xml_39007
73.0,OH298932_41.6875N_80.6875W.wdb.xml_39007
727.0,OH298913_41.6875N_80.8125W.wdb.xml_39007
2.0,OH298874_41.8125N_80.9375W.wdb.xml_39007
19.0,OH286818_41.8125N_81.1875W.wdb.xml_39085
216.0,OH286801_41.8125N_81.0625W.wdb.xml_39085
31.0,OH298889_41.6875N_80.5625W.wdb.xml_39007
2.0,OH298870_41.8125N_80.8125W.wdb.xml_39007
756.0,OH298884_41.6875N_80.8125W.wdb.xml_39007
8.0,OH298891_41.8125N_80.9375W.wdb.xml_39007
1.0,OH286787_41.8125N_81.1875W.wdb.xml_39085
20.0,OH319843_41.6875N_80.6875W.wdb.xml_39007
40.0,OH286798_41.8125N_81.0625W.wdb.xml_39085
324.0,OH298929_41.6875N_80.8125W.wdb.xml_39007
39.0,OH298873_41.6875N_80.6875W.wdb.xml_39007
1.0,OH286847_41.8125N_81.1875W.wdb.xml_39085
84.0,OH298932_41.6875N_80.8125W.wdb.xml_39007
9.0,OH298923_41.6875N_80.8125W.wdb.xml_39007
30.0,OH319843_41.6875N_80.5625W.wdb.xml_39007
2.0,OH298904_41.6875N_80.6875W.wdb.xml_39007
216.0,OH298863_41.6875N_80.5625W.wdb.xml_39007
3.0,OH286837_41.8125N_81.1875W.wdb.xml_39085
1.0,OH298860_41.8125N_80.9375W.wdb.xml_39007
7.0,OH298930_41.6875N_80.5625W.wdb.xml_39007
2.0,OH286792_41.8125N_81.1875W.wdb.xml_39085
93.0,OH298919_41.6875N_80.8125W.wdb.xml_39007
125.0,OH298875_41.6875N_80.5625W.wdb.xml_39007
305.0,OH286839_41.8125N_81.0625W.wdb.xml_39085
5.0,OH298063_41.8125N_81.0625W.wdb.xml_39085
125.0,OH286832_41.8125N_81.1875W.wdb.xml_39085
20.0,OH298916_41.6875N_80.9375W.wdb.xml_39007
179.0,OH298916_41.6875N_80.8125W.wdb.xml_39007
131.0,OH298918_41.6875N_80.9375W.wdb.xml_39007
541.0,OH298918_41.6875N_80.8125W.wdb.xml_39007
290.0,OH298927_41.6875N_80.5625W.wdb.xml_39007
72.0,OH286795_41.8125N_81.1875W.wdb.xml_39085
41.0,OH298866_41.6875N_80.8125W.wdb.xml_39007
291.0,OH298873_41.6875N_80.8125W.wdb.xml_39007
33.0,OH319843_41.6875N_80.8125W.wdb.xml_39007
36.0,OH298859_41.6875N_80.6875W.wdb.xml_39007
21.0,OH298872_41.6875N_80.8125W.wdb.xml_39007
6700.0,OH298063_41.6875N_80.9375W.wdb.xml_39007
4717.0,OH298905_41.6875N_80.9375W.wdb.xml_39007
283.0,OH298864_41.6875N_80.8125W.wdb.xml_39007
88.0,OH298904_41.6875N_80.8125W.wdb.xml_39007
95.0,OH298890_41.6875N_80.9375W.wdb.xml_39007
601.0,OH298884_41.6875N_80.9375W.wdb.xml_39007
34.0,OH286846_41.8125N_81.1875W.wdb.xml_39085
162.0,OH278182_41.6875N_80.5625W.wdb.xml_39007
98.0,OH286831_41.8125N_81.1875W.wdb.xml_39085
57.0,OH286835_41.8125N_81.0625W.wdb.xml_39085
10.0,OH298869_41.6875N_80.9375W.wdb.xml_39007
221.0,OH286840_41.8125N_81.1875W.wdb.xml_39085
138.0,OH298893_41.6875N_80.8125W.wdb.xml_39007
24.0,OH286838_41.8125N_81.0625W.wdb.xml_39085
1.0,OH298063_41.8125N_81.0625W.wdb.xml_39007
7.0,OH286848_41.8125N_81.1875W.wdb.xml_39085
112.0,OH298892_41.6875N_80.8125W.wdb.xml_39007
78.0,OH286817_41.8125N_81.1875W.wdb.xml_39085
27.0,OH298891_41.6875N_80.9375W.wdb.xml_39007
112.0,OH298929_41.6875N_80.9375W.wdb.xml_39007
18.0,OH298870_41.6875N_80.9375W.wdb.xml_39007
254.0,OH298864_41.6875N_80.9375W.wdb.xml_39007
1.0,OH298905_41.8125N_81.0625W.wdb.xml_39007
1.0,OH286789_41.8125N_81.1875W.wdb.xml_39085
104.0,OH298890_41.6875N_80.8125W.wdb.xml_39007
23.0,OH298870_41.6875N_80.8125W.wdb.xml_39007
556.0,OH298914_41.6875N_80.9375W.wdb.xml_39007
8.0,OH298891_41.6875N_80.8125W.wdb.xml_39007
34.0,OH298874_41.6875N_80.8125W.wdb.xml_39007
43.0,OH286834_41.8125N_81.0625W.wdb.xml_39085
383.0,OH298889_41.6875N_80.9375W.wdb.xml_39007
158.0,OH298885_41.6875N_80.9375W.wdb.xml_39007
7.0,OH286816_41.8125N_81.0625W.wdb.xml_39085
33.0,OH286794_41.8125N_81.1875W.wdb.xml_39085
4.0,OH286847_41.8125N_81.0625W.wdb.xml_39085
8.0,OH298932_41.6875N_80.9375W.wdb.xml_39007
1273.0,OH298913_41.6875N_80.9375W.wdb.xml_39007
75.0,OH298915_41.6875N_80.8125W.wdb.xml_39007
3.0,OH298904_41.6875N_80.5625W.wdb.xml_39007
15.0,OH319843_41.6875N_80.9375W.wdb.xml_39007
608.0,OH286801_41.6875N_81.0625W.wdb.xml_39085
3.0,OH298895_41.6875N_80.8125W.wdb.xml_39007
603.0,OH286839_41.6875N_81.0625W.wdb.xml_39085
77.0,OH286834_41.6875N_81.0625W.wdb.xml_39085
82.0,OH286833_41.6875N_81.0625W.wdb.xml_39085
287.0,OH298889_41.6875N_80.8125W.wdb.xml_39007
58.0,OH286833_41.8125N_81.0625W.wdb.xml_39085
66.0,OH298919_41.6875N_80.6875W.wdb.xml_39007
6.0,OH286816_41.6875N_81.0625W.wdb.xml_39085
130.0,OH286835_41.6875N_81.0625W.wdb.xml_39085
52.0,OH286798_41.6875N_81.0625W.wdb.xml_39085
294.0,OH298918_41.6875N_80.6875W.wdb.xml_39007
1.0,OH286819_41.8125N_81.0625W.wdb.xml_39085
74.0,OH298919_41.6875N_80.9375W.wdb.xml_39007
10.0,OH286848_41.6875N_81.0625W.wdb.xml_39085
40.0,OH298884_41.6875N_81.0625W.wdb.xml_39085
18.0,OH298063_41.6875N_81.0625W.wdb.xml_39085
1.0,OH298884_41.6875N_80.9375W.wdb.xml_39085
27.0,OH286802_41.6875N_81.0625W.wdb.xml_39085
1.0,OH298919_41.6875N_81.0625W.wdb.xml_39085
54.0,OH298891_41.6875N_80.5625W.wdb.xml_39007
35.0,OH298063_41.6875N_81.0625W.wdb.xml_39007
266.0,OH298887_41.6875N_80.9375W.wdb.xml_39007
6.0,OH286828_41.6875N_81.0625W.wdb.xml_39085
5.0,OH298923_41.6875N_80.6875W.wdb.xml_39007
16.0,OH286797_41.6875N_81.0625W.wdb.xml_39085
8.0,OH286795_41.6875N_81.1875W.wdb.xml_39085
136.0,OH286835_41.6875N_81.1875W.wdb.xml_39085
3.0,OH286799_41.6875N_81.1875W.wdb.xml_39085
3.0,OH286797_41.6875N_81.1875W.wdb.xml_39085
1.0,OH298854_41.6875N_80.9375W.wdb.xml_39007
1.0,OH286852_41.6875N_81.0625W.wdb.xml_39085
99.0,OH298906_41.6875N_80.9375W.wdb.xml_39007
37.0,OH298884_41.6875N_81.0625W.wdb.xml_39007
3.0,OH286836_41.6875N_81.0625W.wdb.xml_39085
19.0,OH286798_41.6875N_81.1875W.wdb.xml_39085
13.0,OH298905_41.6875N_81.0625W.wdb.xml_39085
8.0,OH278182_41.6875N_81.0625W.wdb.xml_39085
72.0,OH298905_41.6875N_81.0625W.wdb.xml_39007
26.0,OH286851_41.8125N_81.3125W.wdb.xml_39085
83.0,OH298874_41.6875N_80.6875W.wdb.xml_39007
160.0,OH286840_41.6875N_81.1875W.wdb.xml_39085
153.0,OH286794_41.6875N_81.1875W.wdb.xml_39085
194.0,OH286838_41.6875N_81.0625W.wdb.xml_39085
11.0,OH286815_41.6875N_81.0625W.wdb.xml_39085
3.0,OH298859_41.6875N_80.9375W.wdb.xml_39007
84.0,OH286796_41.6875N_81.1875W.wdb.xml_39085
13.0,OH286848_41.6875N_81.1875W.wdb.xml_39085
7.0,OH286845_41.8125N_81.1875W.wdb.xml_39085
10.0,OH286837_41.6875N_81.1875W.wdb.xml_39085
18.0,OH298915_41.6875N_80.6875W.wdb.xml_39007
5.0,OH286808_41.8125N_81.1875W.wdb.xml_39085
4.0,OH298894_41.6875N_80.6875W.wdb.xml_39007
1.0,OH286803_41.6875N_81.0625W.wdb.xml_39085
1.0,OH286803_41.8125N_81.1875W.wdb.xml_39085
12.0,OH286846_41.6875N_81.1875W.wdb.xml_39085
13.0,OH298874_41.6875N_80.9375W.wdb.xml_39007
178.0,OH278182_41.6875N_80.6875W.wdb.xml_39007
17.0,OH286831_41.6875N_81.1875W.wdb.xml_39085
1.0,OH298932_41.6875N_81.0625W.wdb.xml_39007
107.0,OH298904_41.6875N_80.9375W.wdb.xml_39007
7.0,OH286804_41.8125N_81.3125W.wdb.xml_39085
21.0,OH286813_41.6875N_81.1875W.wdb.xml_39085
83.0,OH286832_41.6875N_81.1875W.wdb.xml_39085
30.0,OH286812_41.6875N_81.1875W.wdb.xml_39085
114.0,OH298893_41.6875N_80.9375W.wdb.xml_39007
57.0,OH298892_41.6875N_80.9375W.wdb.xml_39007
897.0,OH286839_41.6875N_81.1875W.wdb.xml_39085
1.0,OH286804_41.8125N_81.1875W.wdb.xml_39085
6.0,OH286845_41.6875N_81.1875W.wdb.xml_39085
2.0,OH286793_41.6875N_81.1875W.wdb.xml_39085
12.0,OH298894_41.6875N_80.8125W.wdb.xml_39007
24.0,OH286804_41.6875N_81.1875W.wdb.xml_39085
2.0,OH286808_41.6875N_81.0625W.wdb.xml_39085
86.0,OH298873_41.6875N_80.9375W.wdb.xml_39007
23.0,OH286804_41.6875N_81.3125W.wdb.xml_39085
230.0,OH286800_41.6875N_81.0625W.wdb.xml_39085
4.0,OH286803_41.6875N_81.3125W.wdb.xml_39085
9.0,OH286852_41.6875N_81.3125W.wdb.xml_39085
9.0,OH298858_41.6875N_80.9375W.wdb.xml_39007
6.0,OH286814_41.6875N_81.1875W.wdb.xml_39085
2.0,OH286790_41.8125N_81.3125W.wdb.xml_39085
2.0,OH286849_41.8125N_81.3125W.wdb.xml_39085
1.0,OH298871_41.6875N_80.5625W.wdb.xml_39007
19.0,OH286812_41.6875N_81.3125W.wdb.xml_39085
20.0,OH286832_41.6875N_81.3125W.wdb.xml_39085
7.0,OH286849_41.6875N_81.1875W.wdb.xml_39085
18.0,OH286852_41.6875N_81.1875W.wdb.xml_39085
9.0,OH286828_41.6875N_81.1875W.wdb.xml_39085
1.0,OH286847_41.6875N_81.1875W.wdb.xml_39085
3.0,OH298858_41.6875N_80.6875W.wdb.xml_39007
14.0,OH286849_41.6875N_81.3125W.wdb.xml_39085
